,index,Rank,Song,Performer,SongID,spotify_genre,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Datetime,Year
581,23084,7,Bad Guy,Billie Eilish,Bad GuyBillie Eilish,"['electropop', 'pop']",95.0,0.701,0.425,7.0,-10.965,1.0,0.375,0.32799999999999996,0.13,0.1,0.562,135.128,4.0,2019-04-13,2019
582,21544,7,Focus,Ariana Grande,FocusAriana Grande,"['dance pop', 'pop', 'post-teen pop']",66.0,0.6809999999999999,0.879,3.0,-6.006,0.0,0.29100000000000004,0.266,0.0,0.446,0.818,99.955,4.0,2015-11-21,2015
583,19562,7,Cooler Than Me,Mike Posner,Cooler Than MeMike Posner,"['dance pop', 'pop', 'pop rap']",73.0,0.768,0.82,7.0,-4.63,0.0,0.0475,0.179,0.0,0.7040000000000001,0.625,129.969,4.0,2010-09-04,2010
584,20077,7,Strange Clouds,B.o.B Featuring Lil Wayne,Strange CloudsB.o.B Featuring Lil Wayne,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",61.0,0.531,0.665,8.0,-6.672000000000001,0.0,0.28600000000000003,0.0607,0.0,0.131,0.8,73.726,4.0,2011-10-15,2011
585,22002,7,Paris,The Chainsmokers,ParisThe Chainsmokers,"['electropop', 'pop', 'tropical house']",77.0,0.6459999999999999,0.644,2.0,-6.763,1.0,0.031,0.0243,0.0,0.0888,0.251,99.999,4.0,2017-02-04,2017
586,22810,7,Uproar,Lil Wayne,UproarLil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",75.0,0.743,0.87,1.0,-2.188,1.0,0.212,0.0595,0.0,0.299,0.884,99.075,4.0,2018-10-13,2018
587,20801,7,Rap God,Eminem,Rap GodEminem,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",79.0,0.708,0.843,7.0,-2.66,1.0,0.314,0.397,0.0,0.799,0.625,148.14,4.0,2013-11-02,2013
588,23373,7,Follow God,Kanye West,Follow GodKanye West,"['chicago rap', 'rap']",87.0,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4.0,2019-11-09,2019
589,21960,7,Deja Vu,J. Cole,Deja VuJ. Cole,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",71.0,0.653,0.409,9.0,-11.446,1.0,0.42100000000000004,0.361,0.00011999999999999999,0.18899999999999997,0.187,174.324,4.0,2016-12-31,2016
590,22437,7,Diplomatic Immunity,Drake,Diplomatic ImmunityDrake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",59.0,0.654,0.8390000000000001,9.0,-5.0760000000000005,0.0,0.44299999999999995,0.0053100000000000005,0.0,0.308,0.5489999999999999,74.88600000000001,4.0,2018-02-03,2018
591,19882,7,Just A Kiss,Lady Antebellum,Just A KissLady Antebellum,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",64.0,0.593,0.639,1.0,-5.8260000000000005,1.0,0.0307,0.446,0.0,0.0998,0.332,142.881,4.0,2011-05-21,2011
592,23182,7,Money In The Grave,Drake Featuring Rick Ross,Money In The GraveDrake Featuring Rick Ross,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",89.0,0.831,0.502,10.0,-4.045,0.0,0.046,0.10099999999999999,0.0,0.122,0.10099999999999999,100.541,4.0,2019-06-29,2019
593,23288,7,Circles,Post Malone,CirclesPost Malone,"['dfw rap', 'melodic rap', 'rap']",98.0,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,4.0,2019-09-14,2019
594,20446,7,Begin Again,Taylor Swift,Begin AgainTaylor Swift,"['pop', 'post-teen pop']",57.0,0.467,0.532,7.0,-8.277000000000001,1.0,0.0271,0.19899999999999998,3.33e-06,0.24,0.321,78.748,4.0,2012-10-13,2012
595,22572,7,Better Now,Post Malone,Better NowPost Malone,"['dfw rap', 'melodic rap', 'rap']",88.0,0.68,0.563,10.0,-5.843,1.0,0.0454,0.354,0.0,0.136,0.374,145.028,4.0,2018-05-12,2018
596,22462,7,Pray For Me,The Weeknd & Kendrick Lamar,Pray For MeThe Weeknd & Kendrick Lamar,"['canadian contemporary r&b', 'canadian pop', 'pop']",78.0,0.735,0.677,2.0,-4.979,1.0,0.09300000000000001,0.0762,2.17e-05,0.111,0.188,100.584,4.0,2018-02-17,2018
597,20535,7,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,Beauty And A BeatJustin Bieber Featuring Nicki Minaj,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",72.0,0.601,0.843,0.0,-4.87,1.0,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,4.0,2013-01-19,2013
598,21763,7,Don't Let Me Down,The Chainsmokers Featuring Daya,Don't Let Me DownThe Chainsmokers Featuring Daya,"['electropop', 'pop', 'tropical house']",81.0,0.532,0.8690000000000001,11.0,-5.093999999999999,1.0,0.172,0.157,0.0050799999999999994,0.136,0.42200000000000004,159.803,4.0,2016-05-28,2016
599,22717,7,Boo'd Up,Ella Mai,Boo'd UpElla Mai,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",77.0,0.561,0.779,10.0,-5.107,0.0,0.0531,0.0862,0.0,0.078,0.235,81.965,4.0,2018-08-04,2018
